id	description	genome_fraction	observed_region_hits	fold_enrichment	p_value	p_adjust	mean_tss_dist	observed_gene_hits	gene_set_size	fold_enrichment_hyper	p_value_hyper	p_adjust_hyper	sample	genome	ontology	ontology_input
GO:0001823	mesonephros development	0.0196194088420683	219	0.835822975549518	0.997316795469452	1	126388	75	105	1.2372783759173	0.0025474037764929	0.0155072751941698	human_coord_hg38.Human_AdrenalGland.conserved_overlap_mouse_MouseToHuman	hg38	BP	GO:BP
GO:2000848	positive regulation of corticosteroid hormone secretion	0.00124302373785573	7	0.421671962583091	0.997317177239014	1	45074	2	8	0.433047431571054	0.987861011771742	1	human_coord_hg38.Human_AdrenalGland.conserved_overlap_mouse_MouseToHuman	hg38	BP	GO:BP
GO:0035360	positive regulation of peroxisome proliferator activated receptor signaling pathway	0.00178828816211073	12	0.502458100290895	0.997319049159971	1	76022	7	9	1.34725867599883	0.191460941456611	0.384610332915788	human_coord_hg38.Human_AdrenalGland.conserved_overlap_mouse_MouseToHuman	hg38	BP	GO:BP
GO:0032414	positive regulation of ion transmembrane transporter activity	0.00844688921400459	85	0.75349128778926	0.99732270004467	1	70648	43	68	1.09535526809149	0.213312332228792	0.404372148736706	human_coord_hg38.Human_AdrenalGland.conserved_overlap_mouse_MouseToHuman	hg38	BP	GO:BP
GO:0097065	anterior head development	0.00146751268522952	9	0.459215726932362	0.99733330585555	1	90360	5	7	1.2372783759173	0.371477750595781	0.57064284916857	human_coord_hg38.Human_AdrenalGland.conserved_overlap_mouse_MouseToHuman	hg38	BP	GO:BP
GO:0000380	alternative mRNA splicing, via spliceosome	0.00904986387419852	92	0.761205448668985	0.997344199270032	1	48316	59	76	1.34472623487853	0.000217792635109347	0.00193169654290249	human_coord_hg38.Human_AdrenalGland.conserved_overlap_mouse_MouseToHuman	hg38	BP	GO:BP
GO:0060537	muscle tissue development	0.0601342479661656	728	0.906495396348622	0.997349421526696	1	105193	297	425	1.21049493813273	1.17069001603906e-07	2.20703432759433e-06	human_coord_hg38.Human_AdrenalGland.conserved_overlap_mouse_MouseToHuman	hg38	BP	GO:BP
GO:0090189	regulation of branching involved in ureteric bud morphogenesis	0.00346266079210803	29	0.627110620823933	0.997349799987698	1	119687	13	21	1.07230792579499	0.438623795367883	0.643390071046052	human_coord_hg38.Human_AdrenalGland.conserved_overlap_mouse_MouseToHuman	hg38	BP	GO:BP
GO:0010001	glial cell differentiation	0.0344626025062437	403	0.875614778452615	0.997366592016175	1	106812	173	255	1.17517185351831	0.000538597315394385	0.00430023733438483	human_coord_hg38.Human_AdrenalGland.conserved_overlap_mouse_MouseToHuman	hg38	BP	GO:BP
GO:0045060	negative thymic T cell selection	0.00146970933220984	9	0.458529377041419	0.997381462791555	1	78895	8	11	1.25977434638852	0.245162322002102	0.447122163651393	human_coord_hg38.Human_AdrenalGland.conserved_overlap_mouse_MouseToHuman	hg38	BP	GO:BP
GO:0001963	synaptic transmission, dopaminergic	0.00299009608978782	24	0.601010700475925	0.997395783967099	1	144130	13	30	0.750615548056493	0.961863319605305	1	human_coord_hg38.Human_AdrenalGland.conserved_overlap_mouse_MouseToHuman	hg38	BP	GO:BP
GO:0051289	protein homotetramerization	0.00654192481824467	63	0.7210927154887	0.997398155978439	1	151306	32	66	0.839849564259013	0.949578378916325	1	human_coord_hg38.Human_AdrenalGland.conserved_overlap_mouse_MouseToHuman	hg38	BP	GO:BP
GO:2000194	regulation of female gonad development	0.00101101451695193	5	0.370312797047261	0.997408730272491	1	221015	3	7	0.742367025550378	0.880140334825546	0.973774706020145	human_coord_hg38.Human_AdrenalGland.conserved_overlap_mouse_MouseToHuman	hg38	BP	GO:BP
GO:0048483	autonomic nervous system development	0.00982623203648615	101	0.769645024379771	0.99741846608702	1	184797	34	46	1.28031414551442	0.0171708639369112	0.0713782150245822	human_coord_hg38.Human_AdrenalGland.conserved_overlap_mouse_MouseToHuman	hg38	BP	GO:BP
GO:0048596	embryonic camera-type eye morphogenesis	0.00494130036403298	45	0.681910483964298	0.997425123898335	1	148370	19	26	1.26583095382308	0.0806190329070265	0.215025959068632	human_coord_hg38.Human_AdrenalGland.conserved_overlap_mouse_MouseToHuman	hg38	BP	GO:BP
